id,name,rank,year_published,num_user_ratings
vLa3icuaHO,Regenbogen,9999999,1987,0
Aqp5Sd886D,Pizza Party,9999999,1987,0
R2B7ikH5d8,Winter Olympics VCR Game,9999999,1987,0
TEPjOWNvb0,Praise the Loot???,9999999,1987,0
QHSJ3MnB4W,The Last Victory,9999999,1987,0
iKXFwtx1Zv,Go for Gold,9999999,1987,0
sGl2YUjVP7,Magic Treasure and Sunshine Game,9999999,1987,0
96CtbuYZWB,StarBlazers Fleet Simulator,9999999,1987,0
AaoSLLUVnF,"Ords, The Odyssey in the 21st Century",9999999,1987,0
7aqq2sDiyF,Safe,9999999,1987,0
8LO2ASmOPg,Vietnam,9999999,1987,0
AI9tNLeBoH,Every Second Counts,9999999,1987,0
TAxhzC1ymP,Bedlam,9999999,1987,0
aNGA5ff4tJ,Le Jeu de la Guerre,9999999,1987,0
8GdEs9Ddy5,Brocante,9999999,1987,0
zqJaWBKWQa,World Conquest,9999999,1987,0
BQs6FzEpcY,The Hole in One,9999999,1987,0
Ln8V6gRv9l,Road Block,9999999,1987,0
EiTbZi0Czi,Gioco dell'Oste,9999999,1987,0
q0A7hjSqbP,Create-a-picture,9999999,1987,0
lw8HOTdhsT,Don't Flip Me Out,9999999,1987,0
Mbj2EZsOsK,La bonne réponse,9999999,1987,0
c2G63g3QyN,Skance,9999999,1987,0
86BtRbHl8m,Boston City Life,9999999,1987,0
A0hoWZmTyF,1 on 1 Adventure Gamebooks: The Dragonwand of Krynn,9999999,1987,0
EBDkqvwwXV,Kochtopf-Spiel,9999999,1987,0
U66PrAN4wj,Super Series Baseball,9999999,1987,0
HjICVkAKKE,Fifth Division: Soviet Coming from our Lost Territory,9999999,1987,0
igoVDDM7pz,Stay and See Georgia: It's a PEACH of a game,9999999,1987,0
j53bX367Hy,NRW-Quiz,9999999,1987,0
EFt0e6t6hT,The News from the BBC,9999999,1987,0
EbHgy2uLDy,Walker Wars,9999999,1987,0
2UhJrWKIJ2,VCR Top Rank Boxing Game,9999999,1987,0
xNFHp4lxIw,Mr. Trucker,9999999,1987,0
P01ciB9IZ4,Sea Lane,9999999,1987,0
19JJBXgoNw,Lovable Monster Match Memory Game,9999999,1987,0
CmZT1FEHNa,La Guerre des magiciens,9999999,1987,0
zpiI4Z5cBy,L' Invasion des Krolls,9999999,1987,0
nIp9TSOEyI,Putsch au Panador,9999999,1987,0
jUrdVo9NYi,El Zorro del Desierto,9999999,1987,0
KXRmQyCKut,Destinations Secrètes,9999999,1987,0
RN13hMLcWk,QWR,9999999,1987,0
6AxbwH6zJn,"Urba, la dernière cité",9999999,1987,0
I2qp1mSpcJ,Tansania-peli,9999999,1987,0
DFG9YZ2akD,Northern Army,9999999,1987,0
Tgetk3JT5P,Playable Napoleonic Wargames,9999999,1987,0
GJB2xAoSre,Duel Master 3: The Shattered Realm,9999999,1987,0
Yx4G4qekse,Liedon kultainen kypärä,9999999,1987,0
kBjUvKZDa0,Captain Kangaroo's Colors Game,9999999,1987,0
bQd2d2N886,Double Game: The Glade of Dreams,9999999,1987,0
XMMdRdBvdB,Right Wrong: The Joys of Syntax and Lex,9999999,1987,0
ImcFdQMuKY,Double Game: The City of Shadows,9999999,1987,0
GLBXhsjjwD,Operación Barbarroja,9999999,1987,0
IAd1ZonZhN,Svarta Korpen,9999999,1987,0
4YWskvOAWJ,Baseball Classics All-Time Greats Splits Edition,9999999,1987,0
BZMRAqLk2O,Cue-Off,9999999,1987,0
9JNGLyO8sR,Peak Experience: The Climbing Game,9999999,1987,0
ZmOdqVzSYZ,Non Sequitur,9999999,1987,0
NTh0odosHi,Viersprong,9999999,1987,0
Y24uG2ZR69,Sortez les flingues,9999999,1987,0
L6MIqnglBQ,Skulls and Bottles,9999999,1987,0
1JdkXGxzMM,The California Raisins Card Game,9999999,1987,0
YMnO10Yq5i,Schützt unseren Teich!,9999999,1987,0
C0htL7ea2k,Daylight Robbery,9999999,1987,0
3LJwlwJfkP,Murder in Key West,9999999,1987,0
J9CDHwiY20,Quadromania,9999999,1987,0
kkzq9tWWsp,Im Tropfsteinlabyrinth,9999999,1987,0
0YeYEkOzdr,"Elvis Trivia, From Tupelo to Graceland",9999999,1987,0
v4CGjNaaAf,Watch Out Wombat,9999999,1987,0
du9Y3kS0TR,Doggone It!,9999999,1987,0
RBrwTi9wGm,La Hutte des glaces,9999999,1987,0
EQic1FhhRF,Adventures in Toothland,9999999,1987,0
LeejSVRZPY,Gabula u Gabeli,9999999,1987,0
74X5lR7vXO,Snooker-U,9999999,1987,0
oO5q78jGnT,Samurai in the Sky,9999999,1987,0
U03GGXH8Hg,The Game Of Quotations,9999999,1987,0
4biJAzZqbA,The Mediterranean Campaign,9999999,1987,0
t0xjkleeew,Tough Luck!,9999999,1987,0
1nooTcpCvf,Ten Pin Poker,9999999,1987,0
vWAl7uIddE,Portaaviones,9999999,1987,0
YncFZdOZAq,Gagline,9999999,1987,0
lIPuOq365Y,Warhammer Fantasy Battle (Third Edition),9999999,1987,0
ZEx4cj6CsH,"The Battle of Bautzen: Napoleon vs. Wittgenstein, 20-21 May 1813",9999999,1987,0
bQm3JqyM00,Gridiron Heroes,9999999,1987,0
XuWwhChCyM,Quick Pics,9999999,1987,0
N0RhoLCl3t,Candyland Lotto,9999999,1987,0
d5CfUCe5CI,Kaufhaus-Klau,9999999,1987,0
mYJGY6CGIL,Brian Clough's Football Fortunes,9999999,1987,0
SwoaEbhh21,Quantum Baseball,9999999,1987,0
1urVk3Tfs0,"If I Were President, What Would I Do?",9999999,1987,0
A4X16vXwvA,Stargammon,9999999,1987,0
pN3pLysQh7,Salomo 3000,9999999,1987,0
lipqHc0jDL,Chopper Chase,9999999,1987,0
lElRc99HHl,Bonaparte,9999999,1987,0
PSo3lSAMv8,Semper Fi: The Marine Corps Game,9999999,1987,0
BsvJR9B704,Teaser: A Game for Guides,9999999,1987,0
uYr03VNBOY,The Olympiks,9999999,1987,0
WrXjsHuJ1z,Baseball Classics Simulation,9999999,1987,0
KLChJX9Keh,Professor Fitz Amazing Inventions: A Game of Innovation and Chance,9999999,1987,0
Mgg4YceofD,Spycatcher,9999999,1987,0
uSclHtETAF,Anyone Can Par,9999999,1987,0
BsSoHnzNWt,The Golden Khan of Ethengar,9999999,1989,0
CLvndcHfZU,The Wild-Flower Game,9999999,1987,0
q5bcEybYjO,Scroll,9999999,1987,0
uR7ZUCYjMB,Burlington International Cross Country Horse Game,9999999,1989,0
Vhs1CprrAA,BrainTwister,9999999,1989,0
OyW9R9gNMG,Short and Long Vowel Dominoes,9999999,1989,0
WsJmnPIFPl,Sangokushi Haou,9999999,1989,0
7YtQuWj1dq,Klikt het?,9999999,1989,0
p6FE4aiH5u,Business 2000,9999999,1989,0
xLCs6VvmXB,Aldabra: The Wildlife Game,9999999,1989,0
owHjmO2Ozf,Pop Opinion,9999999,1989,0
zP1HgKN92l,Number Jungle,9999999,1989,0
fMj76KEfG8,What's Up Doc? The Bugs Bunny Game,9999999,1989,0
gDsJhaaeBQ,El desafío del dragón,9999999,1989,0
t8CCn5aGWc,Domination: Sabot & Laser,9999999,1989,0
nt6NSqD3FW,Elf-Mann-Ho,9999999,1989,0
x4RHViB50S,Jason Donovan Straight From The Heart,9999999,1989,0
qb4ppFSAOW,Shadow of K's-Birlcess,9999999,1989,0
wtUbk0kO1D,Stop Light:The Amazing Magnetic Maze Game,9999999,1989,0
Ul7FGdu2QF,Riese Grobian,9999999,1989,0
HusLB0FUsI,Soccer Drama,9999999,1988,0
xZfAcsdG7i,Greater Miamiopoly,9999999,1989,0
QYHapgHXGa,Armored Attack: 1939 to 1990,9999999,1989,0
GstqugTfyn,Bloody 110,9999999,1989,0
1bhE7BAEB0,Tom & Jerry: Das grosse Rennen,9999999,1989,0
Cpu9HxuLUG,Exodus: Getting to the Promised Land,9999999,1989,0
XAu7wj4vny,Bean Great Outdoor Sporting Trivia,9999999,1989,0
BptxtFOELp,Glasnost,9999999,1989,0
u9EBCCAaxq,Domino's Pizza Delivery Game,9999999,1989,0
6sya30AA8O,Kimagure Angels,9999999,1989,0
3wO3L0rMxt,Monster Maker: Dungeon Wars,9999999,1989,0
GNc4WgClfP,Wise Guys,9999999,1989,0
dtKBXoTqVE,Fädelraupe,9999999,1989,0
pHzeojqLKm,Gundam Axis UC0078,9999999,1989,0
xiEWgyt0wG,Glückskäfer,9999999,1989,0
PtQiAN4rr2,Rijkdommen van België,9999999,1989,0
C25C15QkxI,Jacob und seine Freunde,9999999,1989,0
rgxoOyDTfY,Meine liebe Katze,9999999,1989,0
tfLmx54IMu,Casino Six,9999999,1989,0
Cl2pL7XTeB,Affenparty,9999999,1989,0
eGDxmwU6wg,Donau Front,9999999,1989,0
F6qaeADtZE,Sesame Street Simple Shapes Game,9999999,1989,0
3ZhJXY9CEM,Mr. Pokerface,9999999,1989,0
M930HtXqK4,Frankfurter Fragen,9999999,1989,0
PHwIqrNNJm,Dr. Arnvie's Grand Rounds,9999999,1989,0
H1Q8V8DAyU,Test of Arms,9999999,1988,1
ObeUPHk22v,Sky Galleons of Mars,9999999,1988,0
IerA1W5aTA,The Great Patriotic War,9999999,1988,0
iT2iyPiKU6,The Indian Mutiny,9999999,1988,0
uDGMxiylBm,Head-On Football,9999999,1988,0
xTL7YNfm7E,Head-On Baseball,9999999,1988,0
gnDQgiMkDv,Strike It Lucky,9999999,1988,0
h9yeSYnSQI,How to make a Million!,9999999,1988,0
yCi7O5C6Dd,Slumber Party,9999999,1988,0
K2QSfCrnjs,More or Less,9999999,1988,0
SqwYZbXlcx,"Win, Lose or Draw Junior",9999999,1988,0
ZbG3EOrSeF,Vegas Nite Roulette,9999999,1988,0
WzzPQtdo4m,Fortress Stalingrad,9999999,1988,0
GKSliiHy2C,Travel Jeopardy!,9999999,1988,0
EP1Sx39X2e,Starting Lineup Talking Baseball,9999999,1988,0
6dwJgHCmND,Wall Street Trader,9999999,1988,0
kBiXkF2WrJ,Meschugge,9999999,1988,0
rWf8M3BInd,Popball,9999999,1989,0
MCdJgEDX9k,Up a Gum Tree,9999999,1989,0
dSDinClMdL,Tempête sur l'Échiquier,9999999,1989,0
Ki0mhacyyJ,Piccolo Park,9999999,1989,0
PiE0KFfZLi,The Berenstain Bears Spooky Old Tree Game,9999999,1989,0
URe5o6j9le,Zog Off!,9999999,1989,0
fWGoF6XLEQ,Écoute ce bruit…et trouve d'où il provient,9999999,1989,0
cfehz89gNq,Het Beleggingsspel,9999999,1989,0
PuhtDOcwoZ,M6 Turbo Cup,9999999,1989,0
Alfc6xtqvb,Grand Prix Bicycling,9999999,1989,0
RFnFagt4ZX,Shape of Things,9999999,1989,0
GITvLxb6DL,Erbschleicher AG,9999999,1989,0
FH9Q7523xZ,Maailman Ympäri Kilpapurjehdus,9999999,1989,0
B2U5rAKfdt,Reise durch die Nacht,9999999,1989,0
bboecwLODt,De Boer Sjopspel,9999999,1989,0
XBzKIYgkbu,Operations Room,9999999,1989,0
18B0X61kb8,Nordopoly,9999999,1989,0
JjZRHVHbE3,Victory in the Galaxy,9999999,1989,0
PxzBHU4jx0,Tomtespelet,9999999,1989,0
F2DPlnw8PF,Das Umzugsspiel,9999999,1989,0
QMCr8NACg6,Bend's Powerbroker,9999999,1989,0
6uaiuYPfN1,It's News to Me!,9999999,1989,0
RuCIhBi7Ht,The Rapture Game,9999999,1989,0
p9z0lIAr2i,Plumpsbär,9999999,1988,0
pLC1XXMcaB,El juego de Makinavaja,9999999,1989,0
1vLitPDEHg,Kampen om svampen!,9999999,1989,0
soFARWbuCW,Featherstone's Complete Wargaming,9999999,1988,0
CuaLXsaeVA,Moneywise,9999999,1988,0
swEL1QvTfh,Esso Baseball Challenge,9999999,1988,0
FijcyQ5ZCG,Roller Coaster Hippo,9999999,1988,0
yTZopI2Oeh,Greyhawk Adventures,9999999,1988,0
Rz8F9C9m4e,Campaign Pack,9999999,1988,0
kRwovyANgw,Assault on Hoth: The Empire Strikes Back,9999999,1988,2
YF4dXsjj0u,Phenomenon: the Extra Sensory Party,9999999,1988,0
lvSbu09crY,Bill Oddie's Great Bird Race Game,9999999,1988,0
wytlUBmpFE,Clay To Win,9999999,1988,0
R88k0FowKn,The Horse Soldiers: Forrest at Bay,9999999,1988,1
r00ABEOolD,The Guinness Game of Records,9999999,1988,0
tTnMRVkgS2,Space Master: Star Strike,9999999,1988,0
JKAi7iQCZO,Punto y Raya,9999999,1988,0
8migMb3P4S,Chicken Out,9999999,1988,1
rJfyJK6koa,Guet-Apens,9999999,1988,0
JH4GAZXa8Q,Campaign Politiks,9999999,1988,0
nxothu96hL,GURPS Space (First Edition),9999999,1988,0
SDU564QYyJ,"The AADA Road Atlas and Survival Guide, Volume Five: The Midwest",9999999,1988,0
2EHOJCQ82M,Dogknot,9999999,1989,0
Gw7xbR9PHG,Savage Wars of Peace: Rules for Gaming in the Victorian Era,9999999,1989,0
5SVQtccSCD,Euromedia,9999999,1989,0
Bm9syRmzQq,AppLEOpoly,9999999,1989,0
CtoQF2nwcv,Puchar Europy,9999999,1989,0
54ZrzataXD,Undir sólinni,9999999,1989,0
G8ZGzguxbq,Japanimayhem,9999999,1989,0
AU9msSPMBF,Jito,9999999,1988,0
NT1H4Ftqfb,"Group of Tanks: North Europe, Spring 1945",9999999,1989,0
mUffXswAfa,Appeteaser,9999999,1989,0
uPiUhu9mMZ,Takemo,9999999,1989,0
onlo9gzB0e,Vocal,9999999,1989,0
Bf0Jo9Nhda,The Deflation Game,9999999,1989,0
5B5EICQ7WE,Counter Intelligence,9999999,1989,0
OC7SZfbG1k,Les 1000 Bornes de l'Histoire,9999999,1989,0
RdbJOilqyO,Les 1000 Bornes de la Bible,9999999,1989,0
McKHA2Ercf,20 Questions: American Folklore,9999999,1989,0
i63LCa1veo,Mar-Job,9999999,1989,0
LNiOEqpElQ,Mimikry,9999999,1989,0
EqARw0D0cH,The Dandy and Beano Card Game,9999999,1989,0
UFAuzErDvt,Prairie Hazards,9999999,1989,0
HFI6tAmHzM,Covered Up,9999999,1988,0
xPqGPeE3Vk,Star*Chess,9999999,1988,0
MEtkRB2jkG,Monogramz,9999999,1989,0
y61u30RL3K,Das verrückte Lexikon-Spiel,9999999,1989,0
Eor4g2djOD,Monadnockopoly,9999999,1989,0
8pOz8io6hK,Wojny Napoleonskie,9999999,1989,0
KcTHynnuki,Shootin' Baskets,9999999,1989,0
M0FZ9CdfUo,Art. 104,9999999,1989,0
pEdmbD4x3t,Apprenti sorcier,9999999,1989,0
Hc5F8myQqa,Zappelfisch,9999999,1989,0
xzG5dJFIRN,Die sieben Weltwunder,9999999,1989,0
fNEyRceycK,The Happy Highway Game,9999999,1989,0
SZeMGFHmfr,Tank Hunter,9999999,1989,0
CrP8BcEuAh,Château: Vinspelet,9999999,1989,0
7TCRMYEdOH,Gruble,9999999,1989,0
EL4oHlRdoa,Rescue Ollie North,9999999,1989,0
fEqwmjmCOE,Die Augen der Kali,9999999,1989,0
inG0qxXp0n,What's That Song?,9999999,1989,0
0uKa6U7XaV,Italia 90,9999999,1989,0
WGdoAxFiR3,Zaubertrank,9999999,1989,0
sI5HiumJe3,Corps d'Armee,9999999,1989,0
cOq5zmSkBG,Das große Gartenspiel,9999999,1989,0
YNy4SwkyEA,Wuselpicknick Das clevere Umweltspiel,9999999,1989,0
SGzl8YCEcu,Trivio 6000,9999999,1989,0
khkJivYADc,DallasOpoly,9999999,1989,0
TM3pwiNhCw,Pressure Putt Pro Golf,9999999,1989,0
a90ADZQDSa,America's Crown Stakes,9999999,1989,0
HclrMXR57A,Grenzeloos,9999999,1989,0
iucq5u3gJz,Das Schleswig-Holstein-Spiel,9999999,1989,0
XWgHh8mqGS,Eurexpert,9999999,1989,0
jLJnKZo7DC,Cheesed off!,9999999,1989,0
iqQqz2BYtn,Coma: Guerra Biológica,9999999,1989,0
hIF1WcUEYO,Rolf Harris Cartoon Pics,9999999,1988,0
UxJ57F3Pm4,Be Bullish,9999999,1989,0
lpzPlUB0YD,OH,9999999,1988,0
A29k1xfiFY,My Little Pony Game,9999999,1988,0
RaX77uRvt3,Guet-Apens,9999999,1988,0
SlS78BAREw,Der Natur auf der Spur,9999999,1988,0
p4gYL5HWpw,Cannae,9999999,1988,0
xXbGQcBYaN,Henne Berta,9999999,1988,0
RgBy5P8GCJ,Schnapp Den Spion,9999999,1988,0
Yn7vVrGYQS,Orionus,9999999,1989,0
aB27F7i9O5,ITN News at Ten: the Game,9999999,1988,1
iFAWqIKJfX,Sterntaler,9999999,1988,0
LhrF1kUDul,Galopper-Glückswette,9999999,1988,0
wzZFpN6HKp,"Win, Lose or Draw",9999999,1988,1
gpWODy5pt6,Shark Attack!,9999999,1988,3
NhT7nwwBri,Yahtzee Jr.,9999999,1988,3
9QqEh42DvY,Omnigon,9999999,1988,0
nYW6WKhARL,Panzertruppen 1990,9999999,1988,0
fuPX84ERGa,Mall Madness,9999999,1988,0
ZkBPa1Z8iz,Sexual Secrets,9999999,1988,0
LksbMoi83m,Musical Magic,9999999,1988,0
oGUvyrgIxi,Australian Canine Quiz,9999999,1988,0
GBeKp3fgE7,Alonso oder: Es lebe das Gute,9999999,1988,0
KYpOM8mhx2,Budapest KultúrDisco,9999999,1988,0
rAtuljDV1P,TuneDin,9999999,1988,0
OWflDyPvkv,Antics: The Friendship Game,9999999,1988,0
A2HkCPM96J,The Campaigns of Robert E. Lee,9999999,1988,1
1ND3YxtX4U,Sweet Valley High,9999999,1988,0
JDWTpdoBUY,Subway Series:  World Series Baseball Game,9999999,1988,0
deIPhXBG18,Warrior Quest,9999999,1988,0
IXPK10HJG2,Renegade Legion: Centurion – Blood & Steel,9999999,1988,1
PL7PHD6lSr,Sports Franchise,9999999,1988,0
V5i0qsSAd2,International Airport FRA,9999999,1988,0
ocCJopV9qk,Talisman Timescape,9999999,1988,7
7v1VQmp1V4,Car Wars Arena Book,9999999,1988,0
CtgJvC6yIO,The Scotch Whisky Game,9999999,1988,0
YxLkuZClXm,Tweedledum: The New Adventures with Alice in Wonderland,9999999,1988,0
01wcaxUxhK,Timber,9999999,1988,0
ES14NSvBUy,Karl May-Spiel,9999999,1988,0
ojAj3i88V1,24 Game,9999999,1988,1
nR7YEvW3yr,Campaign Politiks,9999999,1988,0
iNzkeAoaqJ,Pyramids and Mummies,9999999,1988,1
Zm5PtO3XeC,Omnigon,9999999,1988,0
rDLB2JIT31,Global Summit: The Peace Game,9999999,1988,0
UYoavQlEFw,Guilty Party: Murder on the Casting Couch,9999999,1988,0
a0rBo0HJiY,Lee Invades the North,9999999,1988,0
YmikMePCHy,The Art Game,9999999,1988,0
QHj2jHwsGC,Lee Invades the North,9999999,1988,0
2DHDuW1Syp,Star Wars Lightsaber Dueling,9999999,1988,1
c7cfg1dsIK,Endurance: The Fitness Game,9999999,1988,0
gHaMvI4iYp,Tableland,9999999,1988,0
VhJGAzZoNp,Seido,9999999,1988,0
fMeTFUCdsw,Hast du Worte?,9999999,1988,0
E8dfxlVn3b,Die Schlacht bei den Trollzacken,9999999,1988,0
0nHhMIxqCn,Die Hochzeits Prinzessin,9999999,1988,0
lb6YsgSTQm,Dorada,9999999,1988,0
cPcNZWmZa7,Foot-Boom,9999999,1988,0
Cq2MAWiUda,Cup Fever,9999999,1988,1
WLiZI4N10L,Golden Years  Retirement Adventure Game,9999999,1988,0
YABhUrttc1,Color Train Game,9999999,1988,0
sUt0U5SUf1,Trivial Pursuit: Edition de la communication (et donc de la culture),9999999,1986,0
sKAFQwXRF7,On The Spot,9999999,1986,0
AyuquLC0te,Body War,9999999,1986,0
WuFU20ntF1,Obol,9999999,1987,0
YdXlJ9zbdE,Hund und ...?,9999999,1987,0
RisICNNh2W,Animal Reich,9999999,1987,0
KmU3UqPjPM,Moscow 1941: The Enemy at the Gates,9999999,1987,0
Fe3WuUHxXB,Agatha Christie: The Scoop,9999999,1987,0
VLl0lmnCqs,Enlightenment,9999999,1987,0
zHG3AhNGJs,You Must Be Joking,9999999,1987,0
ZwZJ1C2mAI,Galerie,9999999,1987,0
SwTDsQzInw,Hochkirch: 14 Octobre 1758,9999999,1987,0
mNnChF3xo3,Hurricane: The Game of the Tropics,9999999,1988,0
AT7yu6FhMU,Shrieks & Creaks,9999999,1988,0
pBUDh6OAE0,Carrera de Caballos,9999999,1988,0
GUqJLfN0Kw,La Clave,9999999,1988,0
TgjQJCq11x,Erzähl mir nichts,9999999,1988,0
fBm8gztXui,Der Gordische Knoten,9999999,1988,0
ZZFjLDwsWB,Tyrants of Yitar,9999999,1988,0
1tOHmM1kge,Armoured Wargaming: A Detailed Guide to Model Tank Warfare,9999999,1988,0
a4hoerAadX,Vegas Nite Bingo,9999999,1988,0
mEFUOWDApg,Bug Hunter Sniper!: Sniper! Companion Game #3,9999999,1988,0
Io5KhmJqoB,Super Tactico (Super Stratego),9999999,1988,0
YFSb6KWiYz,Leg's richtig!,9999999,1988,0
3AoRzXguXk,Silence in Class!,9999999,1988,0
CvKCRBa759,Ronda Magica,9999999,1988,0
GShsczBdM5,Willow,9999999,1988,0
KvEFbIYXgq,Betrayal at Bogwater,9999999,1988,0
5P2g26BNRY,The Five Shires,9999999,1988,0
Gfs9qS0A0v,Wet Head,9999999,1988,0
hMqKx6YGsk,Run For President,9999999,1988,0
Ffkn1a2ZUB,"Great Shakes, Charlie Brown!",9999999,1988,0
g6a7WugkkA,Die Nußknacker-Bande,9999999,1988,0
Krvz1PPxN3,Hudson River Sloops,9999999,1988,0
Nr3Z30gOBz,Skarabäus,9999999,1988,0
bvdD6WBnM2,Trilobite: Family Game,9999999,1988,0
Rw0ihXDHeJ,Crazy Crocodiles,9999999,1988,2
fQl7KwcV8L,Bulls and Bears,9999999,1988,0
c4YwYLjG9o,Einkaufen im Supermarkt,9999999,1988,0
moPl12B5AB,Alien Panic,9999999,1988,0
bla4nhq0Ig,Sentiers Obscurs,9999999,1988,0
SMyLvFzrGg,Vegas Nite Slots,9999999,1988,0
HPJU9XAvTQ,Inkognito,9999999,1988,17
KILCqVbdF8,Merchant of Venus,9999999,1988,14
Rs7A8oA3nb,Illuminati,9999999,1987,0
0ErLJRs4VB,Renegade Legion: Interceptor – Renegade Fighter Briefing,9999999,1987,0
ezc6iBIt3T,Renegade Legion: Interceptor – TOG Fighter Briefing,9999999,1987,0
BDr3f6Ar6x,20 Questions,9999999,1988,5
DipkgIfRVQ,"Hastings, 1066",9999999,1987,0
8Ln9zQDVCk,Galaxy Command,9999999,1987,0
d0J6v8QP0C,Race Through Space,9999999,1988,6
gtuxz0fPxf,The Price of Freedom: Your Own Private Idaho,9999999,1987,0
yGkHiOf6jI,Clue II: Murder in Disguise VCR Mystery Game,9999999,1987,1
KJCE5EUqVH,Bastogne: Command Decision Campaign Module,9999999,1987,0
5JgOYUSI3n,Fire Team,9999999,1987,1
Ey9SisVLfF,Trivagory,9999999,1988,0
ZViLOVPsB9,EPYX Play Action VCR Football,9999999,1988,0
VoNBZfwdY0,Paths and Burrows (The World of Beatrix Potter),9999999,1988,0
nLeYYovAnS,Xeno,9999999,1988,0
ez8Syen0ew,PigWars,9999999,1988,0
5H7hc8TR36,Isaac Asimov's Robots VCR Mystery Game,9999999,1988,1
zrMBOdHpqf,Cobicicleta,9999999,1988,0
tVZXYpx9fU,Slaget om Blodsgläntan,9999999,1988,0
ObwbF5zW42,The Official Game of Etiquette,9999999,1988,0
Xw9jk8iEeI,Critical Decisions,9999999,1988,0
gzXCrzy3Ep,Lines & Sunkers,9999999,1988,0
ze2mDD6lPE,Psephology,9999999,1988,0
4aF9W8JGrl,Orient Express: 5 Nieuwe Mysteries,9999999,1987,0
CBF6VPJFSX,Medieval Times Game,9999999,1988,0
qCxbPrGxgL,Lerne Bayern kennen,9999999,1988,0
0lIfbaF1Uz,Klammer-Äffchen,9999999,1988,0
Qa83rSF57z,PlunderChess,9999999,1988,0
CBOkhKXobf,Cubilino,9999999,1988,0
CI23xi2EOL,Das Genie bin ich!... oder Du?,9999999,1988,0
4VGSc7jVCk,Kugelmugel,9999999,1988,0
6aJKNfzUdX,Kurz oder lang,9999999,1988,0
BUHb20EHSm,L'Aiglon ou le Lys,9999999,1988,0
P0yhasT4Vd,Snap Action Baseball,9999999,1988,0
Lwi1T6DLbH,Petticoat Lane,9999999,1987,0
If91ckNERv,Star Fleet Battles: Tactics Manual,9999999,1987,1
116SbeZnDw,City,9999999,1988,0
PS28bCuBvW,Spider Wars,9999999,1988,0
FM0gtn9g5k,Insider Dealing,9999999,1988,0
Wbp0r0oWWr,Operation Winter Storm,9999999,1986,0
BLl5GkgcYC,The Cape Cod Vacation Game,9999999,1988,0
3J1tsX3riV,Wide World of Sports Quiz,9999999,1988,0
3Hruc5jRmA,Vanity Chase,9999999,1988,0
glP9HuG7t8,First to Reverse,9999999,1988,0
0zUx0nJVie,Gettysburg (125th Anniversary edition),9999999,1988,4
EIon0itPiJ,Dark Heaven Apocalypse,9999999,1988,0
Y1pILmiT7y,Dark Future,9999999,1988,0
PbdVAQI5Km,Robert Ludlum's Game of Counter Espionage,9999999,1988,1
eOiPf9Pums,Venice Connection,9999999,1988,1
gkECKvmF28,Teufel nochmal!,9999999,1988,0
LWH5ctjdgq,Wordsearch,9999999,1988,0
9XkpeeMuJm,Bullwinkle and Rocky Role Playing Party Game,9999999,1988,1
IQlJ4jer9r,Deal Me In,9999999,1988,0
duNxdqOA9e,Code Stack!,9999999,1988,0
EReUEM08cJ,Li'l Tupper's Travels,9999999,1988,0
YDfZ0peXxJ,Don't Blow That Load,9999999,1988,0
Ai1J6ehk31,Linie Eins,9999999,1988,0
VwgvnbCAgn,Reinhold Wittig's SPIELECOLLECTION No. 1 Spiele zur Schatzinsel,9999999,1988,0
CKBs3TrARq,Open Fire,9999999,1988,1
yJRnrE4mWP,Croisades,9999999,1987,0
zhe6V543UV,Oz Quiz II,9999999,1988,0
LFuAPo7nRe,CribbGolf,9999999,1988,0
YB93SdGgQf,Maloney's Inheritance,9999999,1988,0
5kpGIuYimk,The Bee Safe or Bee Sorry Game,9999999,1988,0
H7G9Bp6E5N,Flip Flap Flop,9999999,1988,0
4rRnaQ4ghh,Self-Concept Game,9999999,1988,0
1jffNpryAE,The Price of Freedom: Gamemaster Pack,9999999,1987,0
zjvO98SpDw,Yellowstone Treasure Quest,9999999,1988,0
jo9m1WikmC,Puffalumps Card Game,9999999,1988,0
KkGHycOPmA,The International Pro-Am Sailboard Game,9999999,1988,0
RQr1S0yupT,El Caballo de Troya,9999999,1988,0
FtSneqYAKX,Dragonlance,9999999,1988,0
uZol7G2ikf,Slam Dunk,9999999,1988,0
OvzWpYgu7f,Soviet System,9999999,1988,0
M96WVAI79J,The Comedy Company,9999999,1988,0
SRvRqcIpGR,Anyone for Tennis?,9999999,1988,0
uvIi1gNBbt,Plus 'n' Minus Games,9999999,1988,0
WHFkrpoc9w,Bellum Gallicum,9999999,1992,0
okndeZBZMf,Plasticopoli,9999999,1994,0
D2Hu9IWxN0,Your Hometown Tycoon Game,9999999,1992,0
tS4MfvIVfg,¡Vaya cacao!,9999999,1996,0
1GyB20v6S2,Story Time A Sequence Story Game,9999999,1996,0
uWt8183FEL,They Think It's All Over,9999999,1996,0
sIOvpTsKgt,Fünf in einer Reihe,9999999,1996,0
pDlqTXfHih,Stip Stap,9999999,1996,0
mMEJEpHU8Z,Grote Schattenjacht,9999999,1996,0
FlVmyQsisk,Top: Das Geheimnis des Erfolges,9999999,1996,0
7ECwmavOOy,Murder Mystery Party: Murder at the Grand,9999999,1996,0
5bH3AKuGGP,Convers     Spiel-Stadt-Strategie,9999999,1996,0
GyqCuolEgW,Destination: Rain Forest,9999999,1996,0
aBvvRCLJ6H,"Zulu, Battle of Isandhlwana",9999999,1996,0
